"curve_id","n_det","tau","fidelity","p_opt"
1,2,1.,0.26778292283307764,0.13099239977649244
1,2,1.,0.2718866226081362,0.12984952907191682
1,2,1.,0.27599032238319465,0.12909937735849517
1,2,1.,0.2800940221582532,0.12835830034447449
1,2,1.,0.28419772193331166,0.12762601969842352
1,2,1.,0.2883014217083702,0.12690226464669851
1,2,1.,0.2924051214834287,0.12618677175072818
1,2,1.,0.2965088212584872,0.12547928469118527
1,2,1.,0.3006125210335457,0.12477955405882528
1,2,1.,0.3047162208086042,0.12408733715177715
1,2,1.,0.3088199205836627,0.12340239777908069
1,2,1.,0.31292362035872123,0.12272450607027086
1,2,1.,0.3170273201337797,0.12205343829081684
1,2,1.,0.32113101990883824,0.1213889766632295
1,2,1.,0.3252347196838967,0.12073090919365832
1,2,1.,0.32933841945895526,0.1200790295038034
1,2,1.,0.3334421192340138,0.11943313666797613
1,2,1.,0.33754581900907227,0.11879303505514531
1,2,1.,0.34164951878413075,0.11815853417581328
1,2,1.,0.3457532185591893,0.11752944853356996
1,2,1.,0.3498569183342478,0.11659557976544106
1,2,1.,0.3539606181093063,0.11597925214952703
1,2,1.,0.3580643178843648,0.1153677278153385
1,2,1.,0.3621680176594233,0.11476084201661121
1,2,1.,0.36627171743448184,0.11415843426105671
1,2,1.,0.3703754172095403,0.11356034818897716
1,2,1.,0.37447911698459885,0.11296643145557507
1,2,1.,0.3785828167596573,0.11237653561684519
1,2,1.,0.38268651653471586,0.11179051601893926
1,2,1.,0.3867902163097744,0.1112082316908984
1,2,1.,0.39089391608483287,0.11062954524064995
1,2,1.,0.39499761585989135,0.11005432275417086
1,2,1.,0.3991013156349499,0.10919769931487622
1,2,1.,0.4032050154100084,0.10863057281453174
1,2,1.,0.4073087151850669,0.10806646758366172
1,2,1.,0.41141241496012537,0.10750526419182287
1,2,1.,0.4155161147351839,0.10694684618450893
1,2,1.,0.41961981451024244,0.10639110000070535
1,2,1.,0.4237235142853009,0.10583791489296733
1,2,1.,0.4278272140603594,0.10501270370378318
1,2,1.,0.43193091383541793,0.10446545453753961
1,2,1.,0.43603461361047646,0.10392039989092168
1,2,1.,0.440138313385535,0.10337744075253286
1,2,1.,0.4442420131605935,0.10283648052689179
1,2,1.,0.44834571293565195,0.1020285826165403
1,2,1.,0.4524494127107105,0.10149221233894763
1,2,1.,0.456553112485769,0.10095752099176233
1,2,1.,0.4606568122608275,0.10042442207275167
1,2,1.,0.464760512035886,0.09962757538224057
1,2,1.,0.4688642118109445,0.09909809261158097
1,2,1.,0.47296791158600304,0.09856991554756361
1,2,1.,0.4770716113610615,0.09777992900502616
1,2,1.,0.48117531113612,0.09725468093150642
1,2,1.,0.48527901091117853,0.09673047510287079
1,2,1.,0.48938271068623707,0.09594596508452373
1,2,1.,0.49348641046129554,0.09542405665654348
1,2,1.,0.4975901102363541,0.0946426735176764
1,2,1.,0.5016938100114126,0.0941226427194886
1,2,1.,0.5057975097864711,0.09334377532611798
1,2,1.,0.5099012095615296,0.09282522673305182
1,2,1.,0.5140049093365882,0.09204829937004334
1,2,1.,0.5181086091116466,0.09153086046541521
1,2,1.,0.5222123088867051,0.0907553307710035
1,2,1.,0.5263160086617635,0.09023865062859295
1,2,1.,0.5304197084368221,0.08946400770441632
1,2,1.,0.5345234082118806,0.0886896640494704
1,2,1.,0.5386271079869391,0.08817351847079617
1,2,1.,0.5427308077619977,0.08739930534625148
1,2,1.,0.5468345075370562,0.08662495919584948
1,2,1.,0.5509382073121147,0.08585032846562812
1,2,1.,0.5550419070871732,0.08507526710010244
1,2,1.,0.5591456068622317,0.08429963439007021
1,2,1.,0.5632493066372901,0.08352329483044273
1,2,1.,0.5673530064123486,0.08274611798782486
1,2,1.,0.5714567061874072,0.08196797837758756
1,2,1.,0.5755604059624657,0.08118875535019408
1,2,1.,0.5796641057375242,0.08040833298655904
1,2,1.,0.5837678055125828,0.07962660000223568
1,2,1.,0.5878715052876412,0.07858206677455415
1,2,1.,0.5919752050626997,0.07779686830052941
1,2,1.,0.5960789048377582,0.07674735561139719
1,2,1.,0.6001826046128167,0.0759581665854925
1,2,1.,0.6042863043878752,0.07490301089039114
1,2,1.,0.6083900041629338,0.07384436035851935
1,2,1.,0.6124937039379923,0.07278203493170354
1,2,1.,0.6165974037130508,0.0717158676322299
1,2,1.,0.6207011034881094,0.07064570451413223
1,2,1.,0.6248048032631678,0.06957140465695433
1,2,1.,0.6289085030382263,0.06822251901072904
1,2,1.,0.6330122028132847,0.06686675007216376
1,2,1.,0.6371159025883433,0.0655039094954694
1,2,1.,0.6412196023634018,0.06413384195678916
1,2,1.,0.6453233021384603,0.06248005254759363
1,2,1.,0.6494270019135189,0.06081553893220109
1,2,1.,0.6535307016885774,0.05914023144681441
1,2,1.,0.6576344014636358,0.05717207890926993
1,2,1.,0.6617381012386944,0.054620294951306235
1,2,1.,0.6658418010137529,0.052045234122550674
1,2,1.,0.6699455007888113,0.04886811188883102
1,2,1.,0.6740492005638699,0.044488657795673424
1,2,1.,0.6781529003389284,0.03265212146721225
2,2,0.95,0.2677009878212067,0.12203351821224644
2,2,0.95,0.2716928509960971,0.12108809505369857
2,2,0.95,0.2756847141709875,0.12046499986695447
2,2,0.95,0.27967657734587786,0.1198474478991774
2,2,0.95,0.28366844052076823,0.11923526732330549
2,2,0.95,0.2876603036956586,0.11862829063443976
2,2,0.95,0.291652166870549,0.118026354530174
2,2,0.95,0.2956440300454394,0.11742929979443888
2,2,0.95,0.29963589322032974,0.11683697118475303
2,2,0.95,0.3036277563952201,0.1162492173227801
2,2,0.95,0.3076196195701105,0.11566589058809026
2,2,0.95,0.3116114827450009,0.11508684701503284
2,2,0.95,0.31560334591989125,0.1142260063824872
2,2,0.95,0.3195952090947817,0.11365706395283491
2,2,0.95,0.32358707226967204,0.11309192816724845
2,2,0.95,0.3275789354445624,0.11253047030919443
2,2,0.95,0.33157079861945277,0.11197256480130267
2,2,0.95,0.33556266179434313,0.11141808912031975
2,2,0.95,0.33955452496923355,0.11086692371454494
2,2,0.95,0.3435463881441239,0.1103189519236762
2,2,0.95,0.3475382513190143,0.10977405990099726
2,2,0.95,0.3515301144939047,0.1092321365378359
2,2,0.95,0.35552197766879506,0.10869307339022935
2,2,0.95,0.35951384084368543,0.10815676460773263
2,2,0.95,0.36350570401857585,0.10735724051657812
2,2,0.95,0.3674975671934662,0.1068273709529661
2,2,0.95,0.3714894303683566,0.10629990472216568
2,2,0.95,0.37548129354324694,0.10577474681799562
2,2,0.95,0.3794731567181373,0.10525180447188963
2,2,0.95,0.3834650198930277,0.10473098709421896
2,2,0.95,0.3874568830679181,0.10421220621734138
2,2,0.95,0.39144874624280845,0.10369537544032935
2,2,0.95,0.3954406094176989,0.10292360165123907
2,2,0.95,0.39943247259258924,0.10241128120291595
2,2,0.95,0.4034243357674796,0.1019006239663633
2,2,0.95,0.40741619894237,0.10139155219959535
2,2,0.95,0.41140806211726033,0.10088398995134132
2,2,0.95,0.41539992529215075,0.10037786301561319
2,2,0.95,0.4193917884670411,0.09962120567344604
2,2,0.95,0.4233836516419315,0.09911835342718985
2,2,0.95,0.4273755148168219,0.09861668989224548
2,2,0.95,0.43136737799171226,0.09811614818989564
2,2,0.95,0.43535924116660263,0.09736729650386457
2,2,0.95,0.43935110434149305,0.0968692766647054
2,2,0.95,0.44334296751638336,0.09637215630218826
2,2,0.95,0.4473348306912738,0.09587587508692826
2,2,0.95,0.45132669386616414,0.09513289803432977
2,2,0.95,0.4553185570410545,0.09463845959416085
2,2,0.95,0.4593104202159449,0.09414465965180889
2,2,0.95,0.4633022833908353,0.09340503813600289
2,2,0.95,0.46729414656572565,0.09291259886426455
2,2,0.95,0.4712860097406161,0.09242061278723837
2,2,0.95,0.47527787291550644,0.09168337370255193
2,2,0.95,0.4792697360903968,0.09119230303892105
2,2,0.95,0.4832615992652872,0.09045621133648277
2,2,0.95,0.48725346244017753,0.08996575904431729
2,2,0.95,0.49124532561506795,0.08923038165224222
2,2,0.95,0.4952371887899583,0.08874026713953678
2,2,0.95,0.4992290519648487,0.08800519501813042
2,2,0.95,0.5032209151397391,0.08751515330366359
2,2,0.95,0.5072127783146294,0.08678000024307629
2,2,0.95,0.5112046414895198,0.08604462232279027
2,2,0.95,0.5151965046644102,0.08555418271782689
2,2,0.95,0.5191883678393006,0.0848181507170375
2,2,0.95,0.523180231014191,0.08408156578729398
2,2,0.95,0.5271720941890814,0.08359014493202335
2,2,0.95,0.5311639573639717,0.08285238451911604
2,2,0.95,0.5351558205388621,0.08211377310817405
2,2,0.95,0.5391476837137525,0.0813742062773706
2,2,0.95,0.5431395468886429,0.08063358348293416
2,2,0.95,0.5471314100635333,0.07989180798284874
2,2,0.95,0.5511232732384237,0.07914878676697991
2,2,0.95,0.555115136413314,0.07840443049350077
2,2,0.95,0.5591069995882043,0.07765865343150395
2,2,0.95,0.5630988627630948,0.07691137340969374
2,2,0.95,0.5670907259379852,0.07616251177106409
2,2,0.95,0.5710825891128755,0.07516143984518157
2,2,0.95,0.5750744522877659,0.0744086013360905
2,2,0.95,0.5790663154626563,0.07340197614916245
2,2,0.95,0.5830581786375466,0.07264479489037469
2,2,0.95,0.587050041812437,0.07163215727609602
2,2,0.95,0.5910419049873274,0.07087031030085063
2,2,0.95,0.5950337681622178,0.06985125810687967
2,2,0.95,0.5990256313371082,0.06882838179795038
2,2,0.95,0.6030174945119986,0.06780157934720768
2,2,0.95,0.6070093576868889,0.06651241715999476
2,2,0.95,0.6110012208617793,0.06547646383658762
2,2,0.95,0.6149930840366697,0.06417563354037205
2,2,0.95,0.61898494721156,0.06286816342480847
2,2,0.95,0.6229768103864505,0.06155397647744433
2,2,0.95,0.6269686735613409,0.060233024662503534
2,2,0.95,0.6309605367362312,0.05863892950213975
2,2,0.95,0.6349523999111215,0.05703509622864512
2,2,0.95,0.638944263086012,0.055421619859146946
2,2,0.95,0.6429361262609024,0.05325561470664415
2,2,0.95,0.6469279894357927,0.05107337030371033
2,2,0.95,0.6509198526106832,0.04860000969925878
2,2,0.95,0.6549117157855735,0.04555300830890428
2,2,0.95,0.6589035789604638,0.041362534571177716
2,2,0.95,0.6628954421353542,0.034888962987931475
2,2,0.95,0.6668873053102446,2.4579533597252977e-6
3,2,0.7,0.2676354122314447,0.082344894842969
3,2,0.7,0.27161971987032285,0.08182362198834547
3,2,0.7,0.275604027509201,0.0814773816551502
3,2,0.7,0.27958833514807907,0.08113208932484046
3,2,0.7,0.2835726427869572,0.08078768580458599
3,2,0.7,0.28755695042583534,0.08044411398495428
3,2,0.7,0.2915412580647135,0.07993019566854193
3,2,0.7,0.29552556570359156,0.07958846617326167
3,2,0.7,0.2995098733424697,0.07924738372601668
3,2,0.7,0.30349418098134784,0.07890689960791894
3,2,0.7,0.307478488620226,0.07856696676605102
3,2,0.7,0.31146279625910406,0.07822753974801125
3,2,0.7,0.3154471038979822,0.07771925198345807
3,2,0.7,0.31943141153686033,0.07738090061673357
3,2,0.7,0.32341571917573847,0.07704290771526011
3,2,0.7,0.32740002681461655,0.07670523429290975
3,2,0.7,0.3313843344534947,0.0763678426520611
3,2,0.7,0.3353686420923728,0.0758622041065463
3,2,0.7,0.33935294973125096,0.07552536001253707
3,2,0.7,0.3433372573701291,0.07518867521816723
3,2,0.7,0.3473215650090072,0.07485211724886605
3,2,0.7,0.3513058726478853,0.07434744961531947
3,2,0.7,0.35529018028676346,0.07401107339474684
3,2,0.7,0.35927448792564154,0.07367471831876651
3,2,0.7,0.3632587955645197,0.07333835632406566
3,2,0.7,0.3672431032033978,0.07283374114271164
3,2,0.7,0.37122741084227595,0.07249724480987305
3,2,0.7,0.3752117184811541,0.07216065011006961
3,2,0.7,0.3791960261200322,0.07165552064222647
3,2,0.7,0.3831803337589103,0.07131857529685107
3,2,0.7,0.38716464139778844,0.07098144973701662
3,2,0.7,0.3911489490366666,0.07047537604339556
3,2,0.7,0.39513325667554466,0.07013770613973785
3,2,0.7,0.3991175643144228,0.06979978269811823
3,2,0.7,0.40310187195330094,0.06929237962657307
3,2,0.7,0.4070861795921791,0.06895373826951318
3,2,0.7,0.4110704872310572,0.06844517215002924
3,2,0.7,0.41505479486993535,0.06810570004083771
3,2,0.7,0.41903910250881343,0.06759580812119283
3,2,0.7,0.42302341014769157,0.06725540094821233
3,2,0.7,0.42700771778656965,0.06674403281138083
3,2,0.7,0.4309920254254478,0.06640259420189329
3,2,0.7,0.4349763330643259,0.06588961094028421
3,2,0.7,0.43896064070320406,0.0655470519439941
3,2,0.7,0.4429449483420822,0.0650323254330833
3,2,0.7,0.44692925598096034,0.06451649571790546
3,2,0.7,0.4509135636198384,0.06417197633095154
3,2,0.7,0.45489787125871656,0.06365421923927543
3,2,0.7,0.4588821788975947,0.06313525577132575
3,2,0.7,0.4628664865364728,0.06261505083504237
3,2,0.7,0.4668507941753509,0.062267541362101164
3,2,0.7,0.47083510181422905,0.061745194411478514
3,2,0.7,0.4748194094531072,0.06122152147498327
3,2,0.7,0.4788037170919853,0.060696494134690485
3,2,0.7,0.48278802473086346,0.060170085702964345
3,2,0.7,0.48677233236974154,0.05964227119188786
3,2,0.7,0.4907566400086197,0.059113027286596176
3,2,0.7,0.49474094764749776,0.05858233232234521
3,2,0.7,0.4987252552863759,0.05805016626516014
3,2,0.7,0.502709562925254,0.05733829155091464
3,2,0.7,0.5066938705641322,0.05680262408151909
3,2,0.7,0.5106781782030103,0.056265430337193556
3,2,0.7,0.5146624858418885,0.055546775375162394
3,2,0.7,0.5186467934807666,0.05500597207573165
3,2,0.7,0.5226311011196447,0.05428246700440199
3,2,0.7,0.5266154087585229,0.05355616406882196
3,2,0.7,0.530599716397401,0.052827050392959825
3,2,0.7,0.534584024036279,0.05227836571324877
3,2,0.7,0.5385683316751572,0.051360364844541206
3,2,0.7,0.5425526393140353,0.05062279293753945
3,2,0.7,0.5465369469529134,0.049882410379089415
3,2,0.7,0.5505212545917915,0.04895300050962547
3,2,0.7,0.5545055622306696,0.0482063510866826
3,2,0.7,0.5584898698695477,0.04726917991758218
3,2,0.7,0.5624741775084259,0.046327780405316044
3,2,0.7,0.566458485147304,0.045192630608567846
3,2,0.7,0.5704427927861822,0.0440516692035496
3,2,0.7,0.5744271004250603,0.04290509304079108
3,2,0.7,0.5784114080639384,0.04175313343575562
3,2,0.7,0.5823957157028166,0.040209280785244314
3,2,0.7,0.5863800233416947,0.038657077432826974
3,2,0.7,0.5903643309805728,0.036901953698374075
3,2,0.7,0.594348638619451,0.03494248123422763
3,2,0.7,0.5983329462583291,0.03258136318833811
3,2,0.7,0.6023172538972071,0.029424711646260454
3,2,0.7,0.6063015615360853,0.024897023400111486
3,2,0.7,0.6102858691749634,0.016651859397468553
3,2,0.7,0.6142701768138416,0.01013714725067761
3,2,0.7,0.6182544844527196,0.007019879891920116
3,2,0.7,0.6222387920915977,0.0050763374441619375
3,2,0.7,0.6262230997304759,0.00383423080012827
3,2,0.7,0.630207407369354,0.0028358081374571975
3,2,0.7,0.6341917150082321,0.0020541388922889143
3,2,0.7,0.6381760226471103,0.001459769204115096
3,2,0.7,0.6421603302859884,0.001022285819479401
3,2,0.7,0.6461446379248665,0.0007119095907713927
3,2,0.7,0.6501289455637447,0.0004085734344928601
3,2,0.7,0.6541132532026228,0.0002505146466389215
3,2,0.7,0.658097560841501,0.00010529937087338403
3,2,0.7,0.6620818684803791,0.00003294707052919929
3,2,0.7,0.6660661761192572,1.3361618906543252e-6
4,4,1.,0.2676491246222137,0.14215379655785487
4,4,1.,0.2728148751653075,0.14098527970321703
4,4,1.,0.2779806257084014,0.1398312532426904
4,4,1.,0.2831463762514952,0.13869126250273567
4,4,1.,0.288312126794589,0.13756486611565577
4,4,1.,0.2934778773376829,0.1368212754448264
4,4,1.,0.2986436278807767,0.13571658993735497
4,4,1.,0.3038093784238705,0.13462438283022773
4,4,1.,0.3089751289669644,0.1339029806912763
4,4,1.,0.3141408795100582,0.13283069411389004
4,4,1.,0.319306630053152,0.13176985143882589
4,4,1.,0.3244723805962459,0.13106879824129147
4,4,1.,0.3296381311393397,0.13002621435142855
4,4,1.,0.3348038816824335,0.12899411296663377
4,4,1.,0.33996963222552734,0.1283116991312116
4,4,1.,0.3451353827686212,0.12729631027418026
4,4,1.,0.35030113331171503,0.12662473030627028
4,4,1.,0.35546688385480885,0.12562514097988928
4,4,1.,0.3606326343979027,0.12463460902437139
4,4,1.,0.36579838494099653,0.12397913424967685
4,4,1.,0.37096413548409035,0.12300301897116277
4,4,1.,0.3761298860271842,0.12235687929494388
4,4,1.,0.38129563657027804,0.121394361462792
4,4,1.,0.38646138711337186,0.12075702160333077
4,4,1.,0.39162713765646573,0.11980731405501185
4,4,1.,0.39679288819955955,0.11886492743303603
4,4,1.,0.40195863874265336,0.11824060509502715
4,4,1.,0.40712438928574723,0.11730983110443305
4,4,1.,0.41229013982884105,0.11669301060585976
4,4,1.,0.41745589037193487,0.11577313653165322
4,4,1.,0.42262164091502874,0.11516335139091469
4,4,1.,0.42778739145812256,0.11425369008243637
4,4,1.,0.4329531420012164,0.11365049034365422
4,4,1.,0.43811889254431025,0.11275037869304633
4,4,1.,0.44328464308740406,0.11215332994858569
4,4,1.,0.4484503936304979,0.11126212747792917
4,4,1.,0.45361614417359175,0.11037597200608391
4,4,1.,0.45878189471668557,0.10978789751107121
4,4,1.,0.4639476452597794,0.10890967028783764
4,4,1.,0.46911339580287326,0.10832668376820122
4,4,1.,0.4742791463459671,0.10745579725260643
4,4,1.,0.4794448968890609,0.10687751321996238
4,4,1.,0.48461064743215476,0.10601339821212973
4,4,1.,0.4897763979752486,0.10515308014838053
4,4,1.,0.4949421485183424,0.1045815477141256
4,4,1.,0.5001078990614363,0.10372712613536002
4,4,1.,0.50527364960453,0.1031593479881906
4,4,1.,0.5104394001476239,0.10231029691905298
4,4,1.,0.5156051506907178,0.10146422200538453
4,4,1.,0.5207709012338115,0.10090173609123868
4,4,1.,0.5259366517769054,0.1000602212505531
4,4,1.,0.5311024023199993,0.09922120725694508
4,4,1.,0.536268152863093,0.0986631684885889
4,4,1.,0.5414339034061869,0.09782793990574508
4,4,1.,0.5465996539492808,0.09699475753709352
4,4,1.,0.5517654044923745,0.09644035759758979
4,4,1.,0.5569311550354684,0.09561021922940795
4,4,1.,0.5620969055785623,0.09478169172264563
4,4,1.,0.567262656121656,0.09395461654518461
4,4,1.,0.5724284066647499,0.09340396278489291
4,4,1.,0.5775941572078438,0.0925789626063043
4,4,1.,0.5827599077509376,0.09175500405151862
4,4,1.,0.5879256582940314,0.0909319374927407
4,4,1.,0.5930914088371253,0.09010961563283984
4,4,1.,0.5982571593802191,0.08928789347130546
4,4,1.,0.6034229099233129,0.08846662827434491
4,4,1.,0.6085886604664068,0.08764567954912522
4,4,1.,0.6137544110095006,0.08682490902216869
4,4,1.,0.6189201615525944,0.08600418062192194
4,4,1.,0.6240859120956883,0.0851833604655265
4,4,1.,0.6292516626387821,0.08436231684982887
4,4,1.,0.6344174131818759,0.08354092024667745
4,4,1.,0.6395831637249698,0.08271904330256304
4,4,1.,0.6447489142680636,0.08189656084266998
4,4,1.,0.6499146648111574,0.08107334987941418
4,4,1.,0.6550804153542513,0.07997439358529429
4,4,1.,0.6602461658973451,0.0791490168896654
4,4,1.,0.665411916440439,0.0783225177323075
4,4,1.,0.6705776669835328,0.07721857731425152
4,4,1.,0.6757434175266266,0.07638902248193315
4,4,1.,0.6809091680697205,0.07528061165856374
4,4,1.,0.6860749186128143,0.07416930142515624
4,4,1.,0.6912406691559081,0.07333377069281309
4,4,1.,0.696406419699002,0.0722168112919012
4,4,1.,0.7015721702420958,0.07109630923680531
4,4,1.,0.7067379207851896,0.06997204649015078
4,4,1.,0.7119036713282835,0.06884381401807402
4,4,1.,0.7170694218713773,0.06742763780336603
4,4,1.,0.7222351724144711,0.06628975857739802
4,4,1.,0.727400922957565,0.06486094669142511
4,4,1.,0.7325666735006588,0.06342465553091385
4,4,1.,0.7377324240437526,0.06198059279338816
4,4,1.,0.7428981745868465,0.060528496919748084
4,4,1.,0.7480639251299404,0.058775058817322555
4,4,1.,0.7532296756730341,0.05700939893308041
4,4,1.,0.758395426216128,0.05523127117283379
4,4,1.,0.7635611767592219,0.053140826052257825
4,4,1.,0.7687269273023156,0.050730613954751536
4,4,1.,0.7738926778454095,0.04768650443589758
4,4,1.,0.7790584283885034,0.04367928810209218
4,4,1.,0.7842241789315971,0.03457190736300799
5,4,0.95,0.26760259780254375,0.13282133290676637
5,4,0.95,0.27255650388830616,0.13181297742532044
5,4,0.95,0.2775104099740686,0.13081466423814808
5,4,0.95,0.282464316059831,0.12982608354055994
5,4,0.95,0.2874182221455934,0.12917228724835975
5,4,0.95,0.29237212823135583,0.12819926006971052
5,4,0.95,0.29732603431711824,0.12723517676619042
5,4,0.95,0.3022799404028807,0.12659728361068515
5,4,0.95,0.3072338464886431,0.1256474824423753
5,4,0.95,0.3121877525744055,0.12470588693740274
5,4,0.95,0.31714165866016797,0.12408258426393456
5,4,0.95,0.3220955647459304,0.12315407940178208
5,4,0.95,0.3270494708316928,0.122233087582646
5,4,0.95,0.3320033769174552,0.12162314381770802
5,4,0.95,0.3369572830032176,0.12071412346056379
5,4,0.95,0.34191118908898005,0.12011193652881008
5,4,0.95,0.34686509517474245,0.1192142218259649
5,4,0.95,0.35181900126050486,0.11861935601125564
5,4,0.95,0.3567729073462673,0.11773230523386073
5,4,0.95,0.3617268134320297,0.11685135426948952
5,4,0.95,0.36668071951779213,0.11626733448762283
5,4,0.95,0.37163462560355454,0.11539606729379641
5,4,0.95,0.37658853168931694,0.11481830642388934
5,4,0.95,0.3815424377750794,0.11395613753375376
5,4,0.95,0.3864963438608418,0.11338425184805145
5,4,0.95,0.3914502499466042,0.11253061524401492
5,4,0.95,0.3964041560323667,0.11196423361059875
5,4,0.95,0.4013580621181291,0.11111858163401542
5,4,0.95,0.4063119682038915,0.11027746481287604
5,4,0.95,0.4112658742896539,0.10971914715149252
5,4,0.95,0.4162197803754163,0.10888517438348133
5,4,0.95,0.42117368646117875,0.10833144988526958
5,4,0.95,0.42612759254694116,0.10750411666917341
5,4,0.95,0.43108149863270356,0.10695465408026462
5,4,0.95,0.436035404718466,0.10613347093999664
5,4,0.95,0.44098931080422843,0.10558794875830864
5,4,0.95,0.44594321688999083,0.10477244046374312
5,4,0.95,0.45089712297575324,0.10423054643895131
5,4,0.95,0.45585102906151564,0.10342025128418449
5,4,0.95,0.4608049351472781,0.10261286776915883
5,4,0.95,0.4657588412330405,0.102076151091104
5,4,0.95,0.4707127473188029,0.10127326847092027
5,4,0.95,0.4756666534045654,0.10073940817767012
5,4,0.95,0.4806205594903278,0.09994059691543924
5,4,0.95,0.4855744655760902,0.09914402703670637
5,4,0.95,0.4905283716618526,0.09861415239935854
5,4,0.95,0.495482277747615,0.09782099004102825
5,4,0.95,0.5004361838333775,0.09729325249332058
5,4,0.95,0.5053900899191399,0.09650309665091274
5,4,0.95,0.5103439960049023,0.09571455648531325
5,4,0.95,0.5152979020906647,0.09518969212898809
5,4,0.95,0.5202518081764271,0.09440353787956103
5,4,0.95,0.5252057142621895,0.09361863442847304
5,4,0.95,0.5301596203479519,0.09283484868527642
5,4,0.95,0.5351135264337143,0.09231288097876277
5,4,0.95,0.5400674325194768,0.09153066768647472
5,4,0.95,0.5450213386052392,0.09074922678070742
5,4,0.95,0.5499752446910016,0.08996843227096972
5,4,0.95,0.554929150776764,0.08944820033620392
5,4,0.95,0.5598830568625265,0.08866820824171048
5,4,0.95,0.5648369629482889,0.08788853564806162
5,4,0.95,0.5697908690340513,0.08710906331652583
5,4,0.95,0.5747447751198138,0.08632967380920886
5,4,0.95,0.5796986812055762,0.08555025147750042
5,4,0.95,0.5846525872913386,0.08477068245363957
5,4,0.95,0.589606493377101,0.08425083284826977
5,4,0.95,0.5945603994628634,0.08347077111948467
5,4,0.95,0.5995143055486258,0.08242998317557203
5,4,0.95,0.6044682116343882,0.08164872420459546
5,4,0.95,0.6094221177201506,0.08086677584273178
5,4,0.95,0.614376023805913,0.08008403490935788
5,4,0.95,0.6193299298916755,0.0793004000362823
5,4,0.95,0.6242838359774379,0.07851577168587957
5,4,0.95,0.6292377420632003,0.07773005217285343
5,4,0.95,0.6341916481489627,0.07668056347229579
5,4,0.95,0.6391455542347252,0.07589192862946172
5,4,0.95,0.6440994603204876,0.07510189074033932
5,4,0.95,0.64905336640625,0.07404617029368551
5,4,0.95,0.6540072724920125,0.07325251481923985
5,4,0.95,0.6589611785777749,0.07219166002988381
5,4,0.95,0.6639150846635373,0.0711276018160064
5,4,0.95,0.6688689907492997,0.07032734298830699
5,4,0.95,0.6738228968350621,0.06925723258739429
5,4,0.95,0.6787768029208245,0.06818342161068293
5,4,0.95,0.683730709006587,0.06710574369680461
5,4,0.95,0.6886846150923494,0.0660240407243023
5,4,0.95,0.6936385211781118,0.06466602489247117
5,4,0.95,0.6985924272638742,0.06357473283014083
5,4,0.95,0.7035463333496366,0.06220430783969325
5,4,0.95,0.708500239435399,0.06110277741452306
5,4,0.95,0.7134541455211614,0.05971920455399478
5,4,0.95,0.7184080516069239,0.05832806606586414
5,4,0.95,0.7233619576926863,0.05664850583502348
5,4,0.95,0.7283158637784487,0.054957643194101014
5,4,0.95,0.7332697698642112,0.053255356555545454
5,4,0.95,0.7382236759499736,0.05125486696766164
5,4,0.95,0.743177582035736,0.049238864123454996
5,4,0.95,0.7481314881214984,0.04691622206802756
5,4,0.95,0.7530853942072608,0.04398608937251646
5,4,0.95,0.7580393002930232,0.040136144272250124
5,4,0.95,0.7629932063787856,0.030823777975261778
6,4,0.7,0.26755258276225347,0.09111569148368386
6,4,0.7,0.27164850825577075,0.0905436535492056
6,4,0.7,0.275744433749288,0.09016369960113672
6,4,0.7,0.27984035924280526,0.08978481979706283
6,4,0.7,0.28393628473632254,0.08921842378350874
6,4,0.7,0.28803221022983977,0.08884205021871917
6,4,0.7,0.29212813572335705,0.08846660991069498
6,4,0.7,0.29622406121687433,0.08790511585937565
6,4,0.7,0.3003199867103916,0.08753184316409642
6,4,0.7,0.30441591220390884,0.08715937344251311
6,4,0.7,0.30851183769742613,0.08660209710617196
6,4,0.7,0.3126077631909434,0.08623148137250707
6,4,0.7,0.31670368868446064,0.08586154776203478
6,4,0.7,0.3207996141779779,0.08530785444864947
6,4,0.7,0.3248955396714952,0.08493948347207896
6,4,0.7,0.32899146516501243,0.084571682182912
6,4,0.7,0.3330873906585297,0.08420441987538559
6,4,0.7,0.337183316152047,0.08365447129606579
6,4,0.7,0.3412792416455642,0.08328842596654173
