"curve_id","n_det","tau","fidelity","p_opt"
6,4,0.7,0.3453751671390815,0.08292281671875597
6,4,0.7,0.3494710926325988,0.08237515903162322
6,4,0.7,0.353567018126116,0.08201051789780742
6,4,0.7,0.3576629436196333,0.08164621650717835
6,4,0.7,0.3617588691131506,0.08110034379199481
6,4,0.7,0.3658547946066678,0.08073677722933242
6,4,0.7,0.3699507201001851,0.08037345999187871
6,4,0.7,0.3740466455937024,0.0798288974304374
6,4,0.7,0.3781425710872196,0.07946609582067554
6,4,0.7,0.3822384965807369,0.0791034584832734
6,4,0.7,0.38633442207425417,0.07855975944102582
6,4,0.7,0.3904303475677714,0.07819743132451977
6,4,0.7,0.39452627306128873,0.07783518731227054
6,4,0.7,0.39862219855480596,0.07729193081436724
6,4,0.7,0.4027181240483232,0.07692980129379318
6,4,0.7,0.40681404954184053,0.07656768018005315
6,4,0.7,0.41090997503535776,0.07602446873584237
6,4,0.7,0.41500590052887504,0.07566227810240377
6,4,0.7,0.4191018260223923,0.07511886751834267
6,4,0.7,0.42319775151590955,0.07475648203079321
6,4,0.7,0.42729367700942683,0.07439398458836041
6,4,0.7,0.4313896025029441,0.07384998704983725
6,4,0.7,0.43548552799646134,0.07348712727553212
6,4,0.7,0.4395814534899786,0.07294249980579903
6,4,0.7,0.4436773789834959,0.07257916347559147
6,4,0.7,0.44777330447701313,0.07203373798200803
6,4,0.7,0.4518692299705304,0.07166981515491352
6,4,0.7,0.4559651554640477,0.07112342984105327
6,4,0.7,0.4600610809575649,0.0707588146937654
6,4,0.7,0.4641570064510822,0.07021131382962735
6,4,0.7,0.4682529319445995,0.06984590451517461
6,4,0.7,0.4723488574381167,0.06929713824242137
6,4,0.7,0.476444782931634,0.06874754317366591
6,4,0.7,0.4805407084251513,0.06838066094194963
6,4,0.7,0.4846366339186685,0.06782957251295416
6,4,0.7,0.4887325594121858,0.06727752278907967
6,4,0.7,0.4928284849057031,0.06690893207280703
6,4,0.7,0.4969244103992203,0.06635517517019643
6,4,0.7,0.5010203358927376,0.06580033284814431
6,4,0.7,0.5051162613862549,0.06524436069007782
6,4,0.7,0.5092121868797721,0.06487306348746595
6,4,0.7,0.5133081123732894,0.06431511270675398
6,4,0.7,0.5174040378668067,0.06375591929962854
6,4,0.7,0.5214999633603239,0.06319544309358113
6,4,0.7,0.5255958888538412,0.06263364508121118
6,4,0.7,0.5296918143473585,0.0620704874274146
6,4,0.7,0.5337877398408757,0.061505933478634124
6,4,0.7,0.537883665334393,0.06093994777417143
6,4,0.7,0.5419795908279103,0.06037249605956465
6,4,0.7,0.5460755163214275,0.059803545302039636
6,4,0.7,0.5501714418149448,0.05923306370804684
6,4,0.7,0.554267367308462,0.05866102074290011
6,4,0.7,0.5583632928019793,0.057895817614627476
6,4,0.7,0.5624592182954966,0.05732001994278069
6,4,0.7,0.5665551437890138,0.05654971286205328
6,4,0.7,0.5706510692825311,0.05597001806522987
6,4,0.7,0.5747469947760484,0.055388613818364546
6,4,0.7,0.5788429202695656,0.054610712096683764
6,4,0.7,0.5829388457630829,0.05382968653423929
6,4,0.7,0.5870347712566002,0.05304549518166984
6,4,0.7,0.5911306967501174,0.05245525171484786
6,4,0.7,0.5952266222436347,0.05166543453408187
6,4,0.7,0.599322547737152,0.05087236274377419
6,4,0.7,0.6034184732306692,0.04987641320364077
6,4,0.7,0.6075143987241864,0.04907594691972533
6,4,0.7,0.6116103242177038,0.04827217617508623
6,4,0.7,0.615706249711221,0.047262813293604856
6,4,0.7,0.6198021752047382,0.046248295194205716
6,4,0.7,0.6238981006982556,0.045228650045715864
6,4,0.7,0.6279940261917728,0.04420392443933399
6,4,0.7,0.63208995168529,0.04317418450177041
6,4,0.7,0.6361858771788074,0.04193200149244682
6,4,0.7,0.6402818026723247,0.040682916292564326
6,4,0.7,0.6443777281658418,0.03921725149865549
6,4,0.7,0.6484736536593592,0.037742997519770415
6,4,0.7,0.6525695791528765,0.0362607360852547
6,4,0.7,0.6566655046463936,0.03455781966230423
6,4,0.7,0.660761430139911,0.032417678723398326
6,4,0.7,0.6648573556334283,0.030052142407369396
6,4,0.7,0.6689532811269454,0.02724773717272874
6,4,0.7,0.6730492066204627,0.023367640417598957
6,4,0.7,0.6771451321139801,0.013333208927625488
7,10,1.,0.267758360988608,0.1522329272014877
7,10,1.,0.2738452292537637,0.15024113693899546
7,10,1.,0.2799320975189194,0.14877234716980794
7,10,1.,0.28601896578407504,0.14732447989802155
7,10,1.,0.29210583404923074,0.14589704944843948
7,10,1.,0.29819270231438644,0.14448957966111362
7,10,1.,0.30427957057954214,0.14310160362899302
7,10,1.,0.3103664388446978,0.14173266344347
7,10,1.,0.3164533071098535,0.14083038996465458
7,10,1.,0.3225401753750092,0.1394921822766219
7,10,1.,0.3286270436401649,0.1381718314839881
7,10,1.,0.3347139119053205,0.1368689106157532
7,10,1.,0.3408007801704762,0.1355830006084796
7,10,1.,0.3468876484356319,0.13431369009167773
7,10,1.,0.3529745167007876,0.13347650526793725
7,10,1.,0.3590613849659433,0.1322339666486996
7,10,1.,0.36514825323109895,0.13100696657645508
7,10,1.,0.37123512149625465,0.12979512015093564
7,10,1.,0.37732198976141035,0.12899545422286518
7,10,1.,0.383408858026566,0.12780802684887116
7,10,1.,0.3894957262917217,0.12663475933158552
7,10,1.,0.3955825945568774,0.12586026907363684
7,10,1.,0.4016694628220331,0.12470980224369164
7,10,1.,0.4077563310871888,0.12357254628133853
7,10,1.,0.4138431993523445,0.12282154442143473
7,10,1.,0.4199300676175001,0.12170554280689859
7,10,1.,0.4260169358826558,0.12060184475440536
7,10,1.,0.43210380414781147,0.1198727181379003
7,10,1.,0.43819067241296716,0.11878879511811691
7,10,1.,0.44427754067812286,0.11807255220282017
7,10,1.,0.45036440894327856,0.11700751160727584
7,10,1.,0.45645127720843426,0.11595338175120866
7,10,1.,0.46253814547358996,0.11525653770482054
7,10,1.,0.46862501373874565,0.11421991014813647
7,10,1.,0.4747118820039013,0.11353445437957067
7,10,1.,0.480798750269057,0.11251449501852559
7,10,1.,0.48688561853421264,0.11150414488353355
7,10,1.,0.49297248679936834,0.11083577396577653
7,10,1.,0.49905935506452404,0.10984080029213478
7,10,1.,0.5051462233296797,0.10918241801966683
7,10,1.,0.5112330915948354,0.1082020388729611
7,10,1.,0.5173199598599911,0.10755313020848166
7,10,1.,0.5234068281251467,0.10658658219733488
7,10,1.,0.5294936963903025,0.10562797385966545
7,10,1.,0.5355805646554581,0.10499318169567332
7,10,1.,0.5416674329206138,0.10404721970054268
7,10,1.,0.5477543011857695,0.10342061740786337
7,10,1.,0.5538411694509252,0.10248658301636757
7,10,1.,0.5599280377160809,0.10155936683938498
7,10,1.,0.5660149059812366,0.10094488718520109
7,10,1.,0.5721017742463923,0.10002848146015673
7,10,1.,0.5781886425115479,0.09942098124731678
7,10,1.,0.5842755107767037,0.09851470728902038
7,10,1.,0.5903623790418593,0.0976141926023302
7,10,1.,0.596449247307015,0.09701693232807651
7,10,1.,0.6025361155721707,0.09612549306951093
7,10,1.,0.6086229838373264,0.09523918979168493
7,10,1.,0.6147098521024821,0.09465106131138157
7,10,1.,0.6207967203676377,0.09377281160261335
7,10,1.,0.6268835886327935,0.09289909466602596
7,10,1.,0.6329704568979491,0.09231902554527838
7,10,1.,0.6390573251631049,0.09145237284538357
7,10,1.,0.6451441934282605,0.0905896686922122
7,10,1.,0.6512310616934162,0.08973069869623258
7,10,1.,0.6573179299585719,0.08916002182079868
7,10,1.,0.6634047982237276,0.08830680574123359
7,10,1.,0.6694916664888833,0.08745676417184159
7,10,1.,0.6755785347540388,0.08660969165539757
7,10,1.,0.6816654030191946,0.08576538508652716
7,10,1.,0.6877522712843502,0.08492364368173008
7,10,1.,0.693839139549506,0.08408426895277733
7,10,1.,0.6999260078146616,0.08324706468357256
7,10,1.,0.7060128760798173,0.08241183691057881
7,10,1.,0.712099744344973,0.08157839390692005
7,10,1.,0.7181866126101287,0.0807465461702778
7,10,1.,0.7242734808752844,0.07991610641471246
7,10,1.,0.73036034914044,0.07908688956655074
7,10,1.,0.7364472174055958,0.07825871276449152
7,10,1.,0.7425340856707514,0.07743139536409581
7,10,1.,0.7486209539359071,0.07632933428849499
7,10,1.,0.7547078222010628,0.07550333218254686
7,10,1.,0.7607946904662185,0.07440239175591562
7,10,1.,0.7668815587313742,0.0735767622230178
7,10,1.,0.7729684269965298,0.07247570493719833
7,10,1.,0.7790552952616856,0.07164953466428901
7,10,1.,0.7851421635268412,0.07054716293058569
7,10,1.,0.791229031791997,0.06944351836588768
7,10,1.,0.7973159000571526,0.06833823163935233
7,10,1.,0.8034027683223084,0.06723094185207397
7,10,1.,0.809489636587464,0.0661212968838907
7,10,1.,0.8155765048526196,0.06473040715131467
7,10,1.,0.8216633731177754,0.06361422382742728
7,10,1.,0.827750241382931,0.06221412931640158
7,10,1.,0.8338371096480868,0.06080806806925132
7,10,1.,0.8399239779132424,0.059112112782956534
7,10,1.,0.8460108461783982,0.05740580823292794
7,10,1.,0.8520977144435538,0.055688291998318235
7,10,1.,0.8581845827087096,0.05337948580994112
7,10,1.,0.8642714509738652,0.05104774549081525
7,10,1.,0.8703583192390207,0.04780182792931016
7,10,1.,0.8764451875041765,0.03993822031149623
8,10,0.95,0.2676916316689756,0.14039086997979427
8,10,0.95,0.27346985410657604,0.13870558983602568
8,10,0.95,0.2792480765441765,0.13746024668609957
8,10,0.95,0.285026298981777,0.13623045650080307
8,10,0.95,0.29080452141937746,0.13541906033893292
8,10,0.95,0.2965827438569779,0.13421440142469943
8,10,0.95,0.30236096629457837,0.13302435714162086
8,10,0.95,0.3081391887321788,0.13184858671631974
8,10,0.95,0.31391741116977934,0.1306867551884027
8,10,0.95,0.3196956336073798,0.12953853326069456
8,10,0.95,0.32547385604498025,0.1284035971536067
8,10,0.95,0.3312520784825807,0.12728162846351282
8,10,0.95,0.33703030092018116,0.12654069859625772
8,10,0.95,0.34280852335778167,0.1254396488707267
8,10,0.95,0.3485867457953821,0.12435074273274123
8,10,0.95,0.3543649682329826,0.123273680340423
8,10,0.95,0.36014319067058304,0.1225620726946757
8,10,0.95,0.3659214131081835,0.12150409644917046
8,10,0.95,0.371699635545784,0.12045718733726309
8,10,0.95,0.37747785798338446,0.1194210624042944
8,10,0.95,0.3832560804209849,0.11873616589517029
8,10,0.95,0.38903430285858537,0.1177173975342473
8,10,0.95,0.3948125252961858,0.11670867971146438
8,10,0.95,0.40059074773378633,0.11604165249285303
8,10,0.95,0.4063689701713868,0.11504909289710756
8,10,0.95,0.41214719260898725,0.11406587901826755
8,10,0.95,0.41792541504658776,0.11341546796562381
8,10,0.95,0.42370363748418816,0.11244726040429247
8,10,0.95,0.42948185992178867,0.11180661951558427
8,10,0.95,0.4352600823593891,0.11085272055488957
8,10,0.95,0.4410383047969896,0.1099070786415615
8,10,0.95,0.4468165272345901,0.10928111834568713
8,10,0.95,0.4525947496721905,0.10834870222484488
8,10,0.95,0.458372972109791,0.10773133886209006
8,10,0.95,0.46415119454739145,0.10681149172156074
8,10,0.95,0.4699294169849919,0.10589887679742882
8,10,0.95,0.4757076394225924,0.10529437196409465
8,10,0.95,0.4814858618601928,0.10439330524426602
8,10,0.95,0.48726408429779333,0.10379629133746361
8,10,0.95,0.4930423067353938,0.10290615276808776
8,10,0.95,0.49882052917299424,0.10202227895244277
8,10,0.95,0.5045987516105948,0.10143640351733724
8,10,0.95,0.5103769740481952,0.10056249289230713
8,10,0.95,0.5161551964857957,0.09998306286603151
8,10,0.95,0.5219334189233962,0.09911852850507669
8,10,0.95,0.5277116413609966,0.09825934313786094
8,10,0.95,0.533489863798597,0.09768942345815353
8,10,0.95,0.5392680862361976,0.09683869979714603
8,10,0.95,0.545046308673798,0.09599278512895598
8,10,0.95,0.5508245311113984,0.09543141573623062
8,10,0.95,0.5566027535489989,0.0945930768770515
8,10,0.95,0.5623809759865994,0.09403657715272094
8,10,0.95,0.5681591984241998,0.09320527426157856
8,10,0.95,0.5739374208618003,0.09237793809473266
8,10,0.95,0.5797156432994008,0.09182849121016394
8,10,0.95,0.5854938657370012,0.09100734839729932
8,10,0.95,0.5912720881746016,0.09018967430632721
8,10,0.95,0.5970503106122023,0.08937528598324168
8,10,0.95,0.6028285330498027,0.08883409642749715
8,10,0.95,0.6086067554874031,0.08802478328383502
8,10,0.95,0.6143849779250036,0.08721827780731414
8,10,0.95,0.6201632003626041,0.08641440429206063
8,10,0.95,0.6259414228002045,0.08587986491425507
8,10,0.95,0.631719645237805,0.08507999272895356
8,10,0.95,0.6374978676754055,0.0842822932474729
8,10,0.95,0.6432760901130059,0.08348659767359684
8,10,0.95,0.6490543125506063,0.0826927390529466
8,10,0.95,0.6548325349882069,0.0819005522597053
8,10,0.95,0.6606107574258073,0.0811098739861135
8,10,0.95,0.6663889798634077,0.08032054273482353
8,10,0.95,0.6721672023010082,0.07953239881420805
8,10,0.95,0.6779454247386087,0.07874528433672577
8,10,0.95,0.6837236471762091,0.07795904322045483
8,10,0.95,0.6895018696138097,0.07717352119391344
8,10,0.95,0.6952800920514102,0.07638856580429562
8,10,0.95,0.7010583144890106,0.075604026429259
8,10,0.95,0.706836536926611,0.07481975429241253
8,10,0.95,0.7126147593642116,0.07377422016491365
8,10,0.95,0.718392981801812,0.07299000353116707
8,10,0.95,0.7241712042394124,0.07220557182506307
8,10,0.95,0.7299494266770129,0.07115908577290952
8,10,0.95,0.7357276491146134,0.07037360929932766
8,10,0.95,0.7415058715522138,0.0693252332952673
8,10,0.95,0.7472840939898143,0.06853797295898788
8,10,0.95,0.7530623164274148,0.06748673945206686
8,10,0.95,0.7588405388650152,0.06643345301356457
8,10,0.95,0.7646187613026156,0.06537781730930349
8,10,0.95,0.7703969837402161,0.06431954373379951
8,10,0.95,0.7761752061778167,0.06325835178403227
8,10,0.95,0.7819534286154172,0.06192734438019734
8,10,0.95,0.7877316510530176,0.06085860537630583
8,10,0.95,0.7935098734906181,0.05951735342754286
8,10,0.95,0.7992880959282185,0.058169745894554925
8,10,0.95,0.805066318365819,0.056815341940575616
8,10,0.95,0.8108445408034195,0.055180508399742666
8,10,0.95,0.8166227632410199,0.05353464588233307
8,10,0.95,0.8224009856786204,0.051877176004829204
8,10,0.95,0.8281792081162208,0.04964831244122857
8,10,0.95,0.8339574305538213,0.04711398693373968
8,10,0.95,0.8397356529914218,0.043976779342372825
8,10,0.95,0.8455138754290222,0.03609426248843884
9,10,0.7,0.2675612934714373,0.09351799139027024
9,10,0.7,0.2721207405486669,0.09287439362377878
9,10,0.7,0.27668018762589647,0.09223581052824437
9,10,0.7,0.2812396347031261,0.09181278059997024
9,10,0.7,0.2857990817803557,0.0911821368652835
9,10,0.7,0.29035852885758523,0.09076423040141464
9,10,0.7,0.29491797593481484,0.09014102397701869
9,10,0.7,0.29947742301204444,0.08972791400048036
9,10,0.7,0.30403687008927405,0.0891116655885118
9,10,0.7,0.3085963171665036,0.08870303977834909
9,10,0.7,0.3131557642437332,0.08809329132736253
9,10,0.7,0.3177152113209628,0.08768885105230766
9,10,0.7,0.32227465839819236,0.08708516436194551
9,10,0.7,0.32683410547542197,0.08668462378512357
9,10,0.7,0.33139355255265157,0.08608657921345488
9,10,0.7,0.3359529996298811,0.08568966446295424
9,10,0.7,0.3405124467071107,0.0850968597289196
9,10,0.7,0.34507189378434033,0.08470330812940682
9,10,0.7,0.3496313408615699,0.08411535720345711
9,10,0.7,0.3541907879387995,0.08372491656443115
9,10,0.7,0.3587502350160291,0.08314144864104199
9,10,0.7,0.36330968209325865,0.08275387659770246
9,10,0.7,0.36786912917048825,0.08217453514399403
9,10,0.7,0.37242857624771786,0.08178959854704587
9,10,0.7,0.3769880233249474,0.08121404042223464
9,10,0.7,0.381547470402177,0.08083151477327118
9,10,0.7,0.3861069174794066,0.08025940941414185
9,10,0.7,0.39066636455663617,0.07987907834354156
9,10,0.7,0.3952258116338658,0.07931010701154823
9,10,0.7,0.3997852587110954,0.07893176179609071
9,10,0.7,0.40434470578832493,0.07836561688208595
9,10,0.7,0.4089041528655546,0.07798905599974192
9,10,0.7,0.41346359994278414,0.07742544038269165
9,10,0.7,0.4180230470200137,0.07705046910227137
9,10,0.7,0.42258249409724336,0.07648909555864533
9,10,0.7,0.4271419411744729,0.07611552556220409
9,10,0.7,0.4317013882517025,0.07555611622303982
9,10,0.7,0.4362608353289321,0.07518376525913556
9,10,0.7,0.44082028240616167,0.07462605111206028
9,10,0.7,0.4453797294833913,0.07425474267814401
9,10,0.7,0.4499391765606209,0.07369846311190414
9,10,0.7,0.45449862363785043,0.07332802616429399
9,10,0.7,0.45905807071508004,0.07277292855359319
9,10,0.7,0.46361751779230964,0.07240319724364468
9,10,0.7,0.4681769648695392,0.07184903657232271
9,10,0.7,0.4727364119467688,0.07129532349383098
9,10,0.7,0.4772958590239984,0.07092638852836498
9,10,0.7,0.48185530610122795,0.07037323535435916
9,10,0.7,0.48641475317845756,0.0700045974868928
9,10,0.7,0.49097420025568717,0.06945177747969443
9,10,0.7,0.4955336473329167,0.0688990512707665
9,10,0.7,0.5000930944101463,0.06853058072144769
9,10,0.7,0.5046525414873759,0.06797783842008479
9,10,0.7,0.5092119885646055,0.06742498519429403
9,10,0.7,0.513771435641835,0.06705631798525143
9,10,0.7,0.5183308827190647,0.0665031153112492
9,10,0.7,0.5228903297962942,0.06594960631768196
9,10,0.7,0.5274497768735238,0.06539572006343616
9,10,0.7,0.5320092239507535,0.0648413868567948
9,10,0.7,0.5365686710279831,0.06447154922388595
9,10,0.7,0.5411281181052126,0.06391631958461597
9,10,0.7,0.5456875651824422,0.06336046317764084
9,10,0.7,0.5502470122596719,0.06280391481278008
9,10,0.7,0.5548064593369013,0.0622466105158454
9,10,0.7,0.559365906414131,0.06168848752792718
9,10,0.7,0.5639253534913606,0.06112948430697661
9,10,0.7,0.5684848005685901,0.06056954053170016
9,10,0.7,0.5730442476458197,0.060008597107789004
9,10,0.7,0.5776036947230494,0.05944659617650977
9,10,0.7,0.5821631418002788,0.05888348112568772
9,10,0.7,0.5867225888775085,0.05831919660311843
9,10,0.7,0.5912820359547382,0.05756490478214144
9,10,0.7,0.5958414830319677,0.05699768343516527
9,10,0.7,0.6004009301091973,0.05642911743170404
9,10,0.7,0.6049603771864269,0.05566885207658703
9,10,0.7,0.6095198242636565,0.05509695773600851
9,10,0.7,0.614079271340886,0.0543320832603548
9,10,0.7,0.6186387184181157,0.05375660790770766
9,10,0.7,0.6231981654953452,0.05298679972394149
9,10,0.7,0.6277576125725748,0.052407509415504754
9,10,0.7,0.6323170596498044,0.051632468683514815
9,10,0.7,0.636876506727034,0.05085431425520314
9,10,0.7,0.6414359538042635,0.05007296291980875
9,10,0.7,0.6459954008814932,0.049288337132498625
9,10,0.7,0.6505548479587228,0.04850036527564919
9,10,0.7,0.6551142950359523,0.04751059601650411
9,10,0.7,0.659673742113182,0.04671486631755695
9,10,0.7,0.6642331891904115,0.04571522886926334
9,10,0.7,0.6687926362676411,0.044911487427462905
9,10,0.7,0.6733520833448707,0.04390171665799803
9,10,0.7,0.6779115304221003,0.04268246146244093
9,10,0.7,0.6824709774993298,0.041660113094149506
9,10,0.7,0.6870304245765595,0.040425735893658894
9,10,0.7,0.691589871653789,0.03918316362370557
9,10,0.7,0.6961493187310186,0.037723286666058425
9,10,0.7,0.7007087658082483,0.03625268521515312
9,10,0.7,0.7052682128854778,0.03455939311995701
9,10,0.7,0.7098276599627074,0.03263938281369964
9,10,0.7,0.714387107039937,0.03027335841011015
9,10,0.7,0.7189465541171666,0.027237354507625523
9,10,0.7,0.7235060011943961,0.019825182301479758
10,20,1.,0.267836979587584,0.15788713864258602
10,20,1.,0.27429310809494756,0.15562647452957418
10,20,1.,0.2807492366023111,0.15396250707697526
10,20,1.,0.28720536510967465,0.15232487346428622
10,20,1.,0.2936614936170382,0.15071296439971918
10,20,1.,0.30011762212440174,0.14912618303899625
10,20,1.,0.3065737506317653,0.1475639446512278
10,20,1.,0.31302987913912883,0.14602567629423005
10,20,1.,0.3194860076464924,0.14451081649897884
10,20,1.,0.3259421361538559,0.14301881496290964
10,20,1.,0.33239826466121947,0.1415491322517802
10,20,1.,0.338854393168583,0.1405814815347723
10,20,1.,0.34531052167594656,0.1391478267263183
10,20,1.,0.3517666501833101,0.13773510320662716
10,20,1.,0.3582227786906737,0.13634280897251094
10,20,1.,0.36467890719803725,0.13497045160336082
10,20,1.,0.3711350357054008,0.13406638378614985
10,20,1.,0.37759116421276434,0.1327261854807449
10,20,1.,0.3840472927201279,0.13140465585385913
10,20,1.,0.39050342122749143,0.1301013354963857
10,20,1.,0.396959549734855,0.12924234848345315
10,20,1.,0.4034156782422185,0.1279683788567325
10,20,1.,0.40987180674958207,0.1267114341296645
10,20,1.,0.4163279352569456,0.12588271684347144
10,20,1.,0.42278406376430916,0.12465319631421463
10,20,1.,0.4292401922716727,0.12384237278444722
10,20,1.,0.43569632077903625,0.12263911849479922
10,20,1.,0.44215244928639985,0.12145108217933635
10,20,1.,0.4486085777937634,0.12066731570958705
10,20,1.,0.45506470630112694,0.11950376223056679
10,20,1.,0.4615208348084905,0.11835438120136901
10,20,1.,0.46797696331585403,0.11759581288318878
10,20,1.,0.4744330918232176,0.11646921146413465
10,20,1.,0.4808892203305811,0.11572548492880701
10,20,1.,0.48734534883794467,0.1146206368512818
10,20,1.,0.4938014773453082,0.11389107732601957
10,20,1.,0.5002576058526718,0.11280698420955039
10,20,1.,0.5067137343600353,0.11209093510460555
10,20,1.,0.5131698628673989,0.11102662524446447
10,20,1.,0.5196259913747624,0.10997372958179805
10,20,1.,0.5260821198821259,0.10927797457228959
10,20,1.,0.5325382483894895,0.10824336005303287
10,20,1.,0.538994376896853,0.10755948785984604
10,20,1.,0.5454505054042166,0.10654224684633985
10,20,1.,0.5519066339115801,0.10586966004908303
10,20,1.,0.5583627624189437,0.10486890765074841
10,20,1.,0.5648188909263072,0.10420702366362418
10,20,1.,0.5712750194336708,0.10322189675918708
10,20,1.,0.5777311479410343,0.10224573955891399
10,20,1.,0.5841872764483979,0.1015998035011274
10,20,1.,0.5906434049557614,0.10063793377374457
10,20,1.,0.5970995334631249,0.10000125075134549
10,20,1.,0.6035556619704885,0.09905285773101297
10,20,1.,0.610011790477852,0.09842489351309365
10,20,1.,0.6164679189852156,0.0974891850613989
10,20,1.,0.6229240474925792,0.09656071458324415
10,20,1.,0.6293801759999427,0.09594561940851769
10,20,1.,0.6358363045073063,0.09502860291240203
10,20,1.,0.6422924330146698,0.09411809910225606
10,20,1.,0.6487485615220334,0.09351458347356435
10,20,1.,0.6552046900293969,0.09261434584996023
10,20,1.,0.6616608185367605,0.09171992048013326
10,20,1.,0.6681169470441239,0.09112673909730315
10,20,1.,0.6745730755514876,0.0902414322539413
10,20,1.,0.681029204058851,0.08936126057763262
10,20,1.,0.6874853325662147,0.08877720965329289
10,20,1.,0.6939414610735781,0.08790504660223503
10,20,1.,0.7003975895809418,0.08703736363568879
10,20,1.,0.7068537180883052,0.08617392052652714
10,20,1.,0.7133098465956689,0.08531447992064024
10,20,1.,0.7197659751030323,0.0844588072853467
10,20,1.,0.726222103610396,0.08389033761706888
10,20,1.,0.7326782321177594,0.08304043126196708
10,20,1.,0.739134360625123,0.08219368089831443
10,20,1.,0.7455904891324865,0.08134986195780634
10,20,1.,0.7520466176398501,0.08050875250302178
10,20,1.,0.7585027461472137,0.07939110925784221
10,20,1.,0.7649588746545772,0.07855547341305276
10,20,1.,0.7714150031619408,0.07772182591805224
10,20,1.,0.7778711316693043,0.07688995595216847
10,20,1.,0.7843272601766679,0.07605965522031295
10,20,1.,0.7907833886840314,0.07495467331263768
10,20,1.,0.797239517191395,0.07412723825307291
10,20,1.,0.8036956456987585,0.07302534665106446
10,20,1.,0.810151774206122,0.07219968905541477
10,20,1.,0.8166079027134856,0.07109945840230306
10,20,1.,0.8230640312208491,0.06999955193994828
10,20,1.,0.8295201597282127,0.06889952561239546
10,20,1.,0.8359762882355762,0.06779894393346031
10,20,1.,0.8424324167429398,0.06669738022429554
10,20,1.,0.8488885452503033,0.06559441689774943
10,20,1.,0.8553446737576669,0.06421312364853363
10,20,1.,0.8618008022650304,0.06310553383921262
10,20,1.,0.868256930772394,0.061717220236076044
10,20,1.,0.8747130592797575,0.06004467373660185
10,20,1.,0.881169187787121,0.0586445918247449
10,20,1.,0.8876253162944846,0.05667353242724658
10,20,1.,0.8940814448018481,0.0546881683966695
10,20,1.,0.9005375733092117,0.05239966938123692
10,20,1.,0.9069937018165752,0.0492154175669405
10,20,1.,0.9134498303239388,0.04179802842176077
11,20,0.95,0.2677553176530293,0.1445276995858586
11,20,0.95,0.27385844071115595,0.14264047362768556
11,20,0.95,0.27996156376928266,0.14124851171080957
11,20,0.95,0.2860646868274093,0.13987615224037445
11,20,0.95,0.29216780988553603,0.13852295071793996
11,20,0.95,0.2982709329436627,0.1371884708397539
11,20,0.95,0.3043740560017894,0.1358722842882795
11,20,0.95,0.31047717905991606,0.13457397052922343
11,20,0.95,0.3165803021180428,0.13329311661390025
11,20,0.95,0.32268342517616944,0.132448713343976
11,20,0.95,0.3287865482342961,0.13119606149963325
11,20,0.95,0.3348896712924228,0.12995980393997653
11,20,0.95,0.34099279435054947,0.1287395539214313
11,20,0.95,0.3470959174086762,0.12753493142983968
11,20,0.95,0.35319904046680284,0.12634556301027003
11,20,0.95,0.3593021635249295,0.125560943691874
11,20,0.95,0.3654052865830562,0.12439618611746167
11,20,0.95,0.3715084096411829,0.12324571755522308
11,20,0.95,0.3776115326993096,0.12248650338263994
11,20,0.95,0.38371465575743624,0.12135907318643238
11,20,0.95,0.38981777881556295,0.12024500942375951
11,20,0.95,0.3959209018736896,0.11914397650272386
11,20,0.95,0.4020240249318163,0.11841703065326102
11,20,0.95,0.408127147989943,0.11733698474972759
11,20,0.95,0.41423027104806964,0.11626910099164726
11,20,0.95,0.42033339410619636,0.11556377882480383
11,20,0.95,0.42643651716432307,0.1145154648433125
11,20,0.95,0.43253964022244973,0.11382290189575027
11,20,0.95,0.4386427632805764,0.11279330173129543
11,20,0.95,0.44474588633870304,0.11177452810123178
11,20,0.95,0.45084900939682976,0.1111012141983859
